Persistent EPS in the Last Four Seasons,Non-industry income and expenditure/revenue,Borrowing dependency,Total debt/Total net worth,Net Income to Total Assets,Current Liability to Assets,Net worth/Assets,Quick Ratio,ROA(C) before interest and depreciation before interest,ROA(B) before interest and depreciation after tax,Equity to Liability,Net Income to Stockholder's Equity,Revenue Per Share (Yuan ¥),Retained Earnings to Total Assets,Operating Profit Rate,Degree of Financial Leverage (DFL),ROA(A) before interest and % after tax,Debt ratio %,Accounts Receivable Turnover,Net Value Per Share (C),Bankrupt?
0.214616621,0.303488513,0.379653219,0.010300112,0.796092603,0.09514124,0.843093388,0.001526538,0.462682202,0.514588575,0.023023672,0.840054701,0.009120196,0.932811307,0.998980989,0.029261029,0.531454427,0.156906612,0.001546062,0.170367873,0
0.242223693,0.303572866,0.371284527,0.002629059,0.85021641,0.039270631,0.934093177,0.021397103,0.569687515,0.633010332,0.058522758,0.843285876,0.030279656,0.94933773,0.999107513,0.026803184,0.626962495,0.065906823,0.001251864,0.181745396,0
0.779521603,0.303545796,0.38133076,0.02231463,0.872134987,0.219444217,0.789430722,0.006564673,0.633354458,0.652390385,0.016177409,0.852145626,0.720964351,0.956591116,0.99915119,0.026828369,0.668665504,0.210569278,0.0008339,0.431208124,0
0.203554883,0.303351711,0.379525726,0.009412816,0.777930539,0.128976256,0.849774768,0.001806642,0.45605226,0.510841051,0.024212511,0.838347763,0.013808854,0.92145912,0.998889707,0.026379051,0.510630179,0.150225232,0.001251864,0.165521891,0
0.211402099,0.303528877,0.374241472,0.004166553,0.790643216,0.097795271,0.90751882,0.000606997,0.453809779,0.505059157,0.041266158,0.839681991,0.010647791,0.93426171,0.998906692,0.026791157,0.522350632,0.09248118,0.016970164,0.181492562,0
0.216412972,0.303507607,0.372663465,0.012091119,0.796851139,0.176649215,0.831242253,0.005635151,0.471408375,0.523100808,0.021149617,0.840137545,0.071403724,0.935938865,0.998973363,0.028090056,0.535270388,0.168757747,0.000803465,0.183978762,0
0.212631181,0.303204517,0.383272234,0.011486517,0.794015189,0.171124174,0.835021314,0.000232692,0.458830985,0.510733979,0.021717416,0.839838749,0.001784715,0.937134042,0.998893404,0.026708823,0.527474924,0.164978686,0.003767766,0.195440563,0
0.218209322,0.30354072,0.372415189,0.005611942,0.802291038,0.098255712,0.887535145,0.001660663,0.471408375,0.524385674,0.033457948,0.840514915,0.008742078,0.939127917,0.999034834,0.02711598,0.541593982,0.112464855,0.002142575,0.177447221,0
0.228325612,0.303526943,0.379260674,0.013927721,0.810490814,0.094611068,0.821023672,0.002847208,0.506069322,0.559826543,0.019723392,0.841737323,0.042621414,0.936828659,0.999026052,0.027132559,0.562745312,0.178976328,0.0019762,0.178332139,0
0.214238442,0.303509299,0.39152238,0.026320685,0.795701261,0.225329643,0.779574931,0.004991971,0.470579632,0.522726056,0.015277146,0.839996767,0.074262293,0.930954318,0.998969088,0.051601007,0.538813781,0.220425069,0.001105779,0.16842948,0
0.218682046,0.303527185,0.372896084,0.013963286,0.800874811,0.185101745,0.820842277,0.003598935,0.475990835,0.527116013,0.019699661,0.840616276,0.090521349,0.93350489,0.998971168,0.027394212,0.543120366,0.179157723,0.001501425,0.173612574,0
0.191169519,0.303537819,0.374716775,0.020550069,0.773187218,0.208676144,0.794600478,0.004094889,0.437819919,0.483644735,0.016684723,0.836626651,0.058910719,0.922068865,0.998886702,0.026582583,0.497274313,0.205399522,0.001128098,0.166954616,0
0.233620119,0.303408269,0.392399174,0.023963377,0.808714047,0.223409863,0.785077244,0.000252655,0.488958222,0.540392955,0.015770623,0.84217511,0.016228807,0.93660553,0.999273323,0.027009155,0.558711295,0.214922756,0.002745174,0.185622182,0
0.199773093,0.302610421,0.37148695,0.001697079,0.750109578,0.0472396,0.953834991,0.008757472,0.405450202,0.449702875,0.083105685,0.837513866,0.003675303,0.91619751,0.998687499,0.026743159,0.462112952,0.046165009,0.004068051,0.163246387,0
0.220005673,0.30357625,0.372238488,0.003938573,0.806046294,0.093397878,0.911056021,0.00277609,0.478525813,0.530595856,0.043000611,0.840710775,0.015502821,0.936578394,0.999007912,0.026806937,0.547208897,0.088943979,0.00149331,0.178205722,0
0.206485771,0.303294187,0.369637181,0.001356022,0.772835278,0.041581584,0.961937298,0.004726215,0.431823722,0.480379035,0.099738473,0.838805959,0.007032987,0.924213578,0.998865673,0.026777806,0.49634758,0.038062702,0.000821726,0.166996755,0
0.22114021,0.303556914,0.376803636,0.007608131,0.807152463,0.140822199,0.865586359,0.0037524,0.474820845,0.531720113,0.027471198,0.840991245,0.025893492,0.93518867,0.998984224,0.026867885,0.549116877,0.134413641,0.000943463,0.171842737,0
0.236740096,0.303549179,0.385210352,0.014019825,0.813745577,0.173795701,0.820539952,0.000487843,0.491249452,0.542266717,0.019662018,0.842125265,0.025001134,0.944773824,0.99914056,0.026801346,0.560619276,0.179460048,0.00684163,0.196662593,0
0.237118276,0.303535886,0.380244831,0.010892859,0.818749428,0.166197296,0.838921305,0.000643803,0.495685663,0.549440548,0.022335554,0.842352507,0.02392728,0.946275856,0.9991416,0.026793303,0.567433493,0.161078695,0.002124314,0.190299608,0
0.219249315,0.303511233,0.378464401,0.011005937,0.802455771,0.10854644,0.838165493,0.007307043,0.484717009,0.534985813,0.022213066,0.840704059,0.053163332,0.936240189,0.99899289,0.027833874,0.551733537,0.161834507,0.000917087,0.17664658,0
0.226056538,0.303543379,0.371938768,0.009192132,0.813044135,0.132764799,0.851558485,0.010266542,0.493004436,0.539804058,0.024542523,0.84162762,0.107733261,0.937349723,0.998988037,0.026837622,0.562799826,0.148441515,0.001055056,0.19308078,0
0.231445589,0.303558364,0.380059184,0.017252574,0.815169669,0.202332958,0.806088823,0.003361252,0.503095598,0.561807377,0.017908446,0.842604951,0.106931651,0.932085325,0.998971861,0.027035522,0.571958133,0.193911177,0.002584886,0.168303064,0
0.220100217,0.30371571,0.369637181,0.00057542,0.817240984,0.020016126,0.982586087,0.062566205,0.490469458,0.547031426,0.198207632,0.841093536,0.008772328,0.938677049,0.999020044,0.026791157,0.56694287,0.017413913,0.001245777,0.17171632,0
0.224732911,0.303547729,0.369637181,0.004920709,0.813723014,0.09787336,0.896574659,0.007344473,0.485984498,0.538197976,0.036633271,0.841308397,0.044965743,0.939356049,0.999005138,0.026796215,0.559310946,0.103425341,0.000878537,0.189372551,0
0.214616621,0.3036432,0.371936531,0.003535506,0.796381321,0.080046983,0.917646703,0.00398634,0.4799883,0.529043311,0.046596969,0.840068163,0.008227839,0.892657223,0.998907039,0.033635228,0.534670737,0.082353297,0.000880566,0.157009818,0
0.222652926,0.303554013,0.369637181,0.001304043,0.817387144,0.040930608,0.963207062,0.021631043,0.518256715,0.563038707,0.102991723,0.841179436,0.018694133,0.938468146,0.999076778,0.026792677,0.567760576,0.036792938,0.000982013,0.181029034,0
0.207998487,0.305396001,0.385929458,0.015678604,0.798165324,0.062717561,0.812649273,0.001238947,0.449958563,0.500829809,0.018672399,0.840318871,0.00074111,0.894707512,0.998307118,0.030688448,0.545082861,0.187350727,0.000373327,0.147022881,1
0.19258769,0.30399173,0.369637181,0.000553534,0.689880264,0.01887028,0.983190737,0.073005551,0.340174523,0.364419937,0.203980771,0.83480436,0.003599679,0.873136135,0.99776289,0.026790629,0.375654165,0.016809263,0.001091577,0.151826725,1
0.212253002,0.303431955,0.369670732,0.000311876,0.788308765,0.012939888,0.990295371,0.017843708,0.458392239,0.508699609,0.308881484,0.839672383,0.002949317,0.934244592,0.998851692,0.026703848,0.52071522,0.009704629,0.000718249,0.176772997,0
0.208282122,0.304085993,0.369637181,9940000000,0.800613169,0.00267687,0.996855821,0.193010617,0.436357432,0.484876064,0.580687886,0.840259773,0.003342559,0.932915521,0.998795074,0.026793028,0.538377671,0.003144179,0.002915606,0.173191185,0
0.213576629,0.303515341,0.375017614,0.006470057,0.796918583,0.103287112,0.877407262,0.00373618,0.468044655,0.520691686,0.030440872,0.840117167,0.013929852,0.932788256,0.998973478,0.029594478,0.535924553,0.122592738,0.000655352,0.172264127,0
0.191831332,0.301545012,0.379763936,0.009739283,0.732403887,0.135237196,0.847235239,0.00150907,0.401745235,0.448578618,0.023749373,0.83396608,0.004930653,0.899201813,0.998814254,0.026686797,0.442269952,0.152764761,0.003838779,0.156588429,0
0.218682046,0.303672929,0.384435329,0.014395535,0.800714542,0.179895082,0.818665538,0.001293845,0.471310876,0.52443921,0.019417972,0.840607932,0.008318587,0.93008165,0.998973363,0.026904056,0.540340166,0.181334462,0.000671583,0.168555897,0
0.214805711,0.303545554,0.379403824,0.013238311,0.796666727,0.159251593,0.824651571,0.001542134,0.465265929,0.516087585,0.020212916,0.840121918,0.011328403,0.932628084,0.99896955,0.027702207,0.533362407,0.175348429,0.000622889,0.174708188,0
0.215372979,0.303505674,0.380408112,0.018362378,0.797095974,0.198569429,0.80191674,0.002791686,0.475162092,0.528186734,0.017447944,0.840200265,0.035376681,0.911464924,0.998975096,0.031850959,0.541593982,0.19808326,0.000963753,0.15692554,0
0.211213009,0.303332134,0.374895713,0.005582761,0.791514149,0.115658598,0.887897935,0.001432338,0.455321016,0.506718775,0.033575503,0.839709238,0.00662462,0.933723205,0.998974172,0.026628471,0.524367641,0.112102065,0.004901951,0.182503898,0
0.232580127,0.303509541,0.402987812,0.033960733,0.811196659,0.242183596,0.765879614,0.000351222,0.486374494,0.549119332,0.014146594,0.843357644,0.017620279,0.927687717,0.999114099,0.026904145,0.567106411,0.234120386,0.006510911,0.161518689,0
0.226718351,0.303514616,0.377687141,0.01121659,0.805371814,0.124097117,0.836774798,0.001798532,0.484375762,0.536002998,0.02199076,0.84101139,0.029281425,0.93454014,0.999041767,0.027089129,0.550370693,0.163225202,0.001089548,0.202814883,0
0.204311241,0.303319324,0.37637083,0.006280378,0.7755122,0.125912683,0.879553768,0.000571438,0.43660118,0.486321538,0.031037127,0.838442578,0.002661948,0.918944014,0.998356225,0.026563516,0.502507632,0.120446232,0.002349528,0.166828199,0
0.211969367,0.303758974,0.381054525,0.011779243,0.792760141,0.115916015,0.833177132,0.000481605,0.457319748,0.50923497,0.021435142,0.839703051,0.00231408,0.930315963,0.998584084,0.02676913,0.525403402,0.166822868,0.006334392,0.187644853,0
0.218492956,0.303479087,0.373411648,0.010668527,0.799615172,0.157115795,0.840463162,0.004312609,0.473894603,0.523047272,0.02258718,0.84040818,0.039339353,0.932585158,0.999010569,0.027020447,0.538704754,0.159536838,0.000746655,0.187939826,0
0.2149948,0.305024509,0.370765607,0.00152655,0.799254595,0.0467423,0.957825679,0.001380559,0.470384634,0.514909792,0.090568402,0.84021962,0.003357684,0.939503418,0.99853879,0.026791157,0.536742259,0.042174321,0.004638187,0.205469639,0
0.222085658,0.303607187,0.377596554,0.009183013,0.807113482,0.14603962,0.85161895,0.00165692,0.481694535,0.535414101,0.024556713,0.841076506,0.016773296,0.928891199,0.999002134,0.026823685,0.55075229,0.14838105,0.005007456,0.17049429,0
0.224922001,0.303489238,0.38348584,0.01989896,0.804933933,0.18979334,0.796656287,0.001317551,0.50626432,0.558327534,0.01689433,0.841359216,0.067335179,0.935894835,0.999015538,0.027549708,0.556694287,0.203343713,0.00188084,0.177784333,0
0.223976553,0.303508574,0.384324611,0.014147494,0.80580833,0.187813685,0.81990507,0.000339993,0.482864525,0.536591895,0.019577267,0.841201925,0.014958331,0.934673377,0.999089488,0.026920182,0.55309638,0.18009493,0.010219837,0.178964224,0
0.214427531,0.303511233,0.375577913,0.010641169,0.796115624,0.165712657,0.840674789,0.002076141,0.467800907,0.519032068,0.022618169,0.840057265,0.036117791,0.933049961,0.998971976,0.030423129,0.535761012,0.159325211,0.000685786,0.175550967,0
0.215372979,0.303544345,0.379097394,0.010216216,0.797478997,0.161937106,0.843698038,0.000247665,0.466728416,0.518764388,0.023127246,0.840190491,0.022369436,0.935340609,0.998964466,0.028060292,0.535870039,0.156301962,0.07958163,0.178584973,0
0.226434717,0.303420596,0.38223104,0.016004158,0.808533169,0.179501968,0.811228346,0.000875872,0.497781894,0.550511269,0.01850241,0.841640477,0.029160428,0.935987486,0.999086946,0.026952817,0.562745312,0.188771654,0.002702566,0.174581771,0
0.215562069,0.303894325,0.388790225,0.022781532,0.797159328,0.069980466,0.788160958,0.005376257,0.477453322,0.531184753,0.016056356,0.840236143,0.010209175,0.928321718,0.998805011,0.026907364,0.533907545,0.211839042,0.001655626,0.163583498,0
0.220667486,0.303441382,0.372506895,0.003498117,0.809225931,0.05762727,0.918281585,0.003802931,0.480524545,0.53557471,0.046970995,0.840892461,0.012689626,0.937305505,0.999087061,0.026935487,0.552769298,0.081718415,0.0044779,0.173401879,0
0.216507516,0.303462409,0.374462907,0.005769704,0.8007298,0.033517426,0.885600266,0.030601245,0.505581826,0.562021521,0.032839253,0.840401894,0.022656805,0.936053609,0.999012649,0.027088234,0.541648495,0.114399734,0.000862305,0.17378113,0
0.248936371,0.303528635,0.370959084,0.004316107,0.851027474,0.096590529,0.905251383,0.013976521,0.593282309,0.618662669,0.040218068,0.843802165,0.047476443,0.949608581,0.999145759,0.026795592,0.635194069,0.094748617,0.000771002,0.185453626,0
0.217642054,0.303499389,0.376366357,0.007104752,0.801929639,0.107495551,0.870604952,0.001959483,0.493930678,0.547888003,0.028668247,0.840532867,0.025772494,0.933574682,0.998999939,0.027524476,0.546445704,0.129395048,0.00271271,0.169103704,0
0.224732911,0.303397392,0.376304847,0.007846141,0.804220645,0.101423835,0.863318923,0.001738019,0.486179496,0.540660635,0.02695599,0.840752378,0.023866782,0.928037417,0.999068689,0.026987988,0.547808548,0.136681077,0.005411218,0.180523366,0
0.216412972,0.303529843,0.372887137,0.012419409,0.797846253,0.178165278,0.829277141,0.005714378,0.46970214,0.521066438,0.020863837,0.840247596,0.063206135,0.935161825,0.998966546,0.027672675,0.536851287,0.170722859,0.000590425,0.183051705,0
0.214805711,0.303518967,0.380097208,0.009437438,0.796858589,0.131837343,0.849593373,8480000000,0.464827183,0.517693667,0.024176423,0.840126105,0.01501883,0.937040017,0.998972207,0.030499484,0.535052333,0.150406627,0.029689672,0.195019173,0
0.217925688,0.30364175,0.374866636,0.004897911,0.803671001,0.105375566,0.896907216,0.00620846,0.472334617,0.525081642,0.036751292,0.840590402,0.003932423,0.938366566,0.999127387,0.026884045,0.545300916,0.103092784,0.005031804,0.179469892,0
0.228514702,0.303664228,0.37218928,0.006853063,0.817141889,0.093595421,0.873265411,0.005997602,0.51772047,0.563092243,0.029334134,0.841758422,0.030309905,0.938523864,0.999017155,0.026853366,0.570268208,0.126734589,0.000971869,0.182883149,0
0.207431219,0.303509541,0.374499813,0.016303267,0.787101283,0.191746272,0.809958581,0.003412407,0.455174767,0.506665239,0.018351965,0.838902732,0.04968465,0.928338985,0.998942165,0.026329723,0.522405146,0.190041419,0.000791292,0.165816864,0
0.216034792,0.303530569,0.375045573,0.018599477,0.797487605,0.203187736,0.80107023,0.003187825,0.46853215,0.520316933,0.017356597,0.840256543,0.08255063,0.931885793,0.998962848,0.027542011,0.535651984,0.19892977,0.001304617,0.171674181,0
0.216318427,0.303540478,0.375379963,0.019468534,0.798305488,0.202971976,0.798077214,0.003142284,0.476039585,0.525938219,0.017040857,0.840381529,0.02698247,0.923674893,0.998971052,0.028184385,0.539795028,0.201922786,0.000564049,0.16885087,0
0.220289307,0.303473769,0.385040362,0.01698903,0.800576643,0.189612968,0.80714696,0.000403625,0.468629649,0.525081642,0.018026485,0.84065202,0.020025107,0.938366503,0.999012418,0.028223276,0.54186655,0.19285304,0.00385704,0.187855548,0
0.234660112,0.303476428,0.375521995,0.00856838,0.825765539,0.148743002,0.856788705,0.001075501,0.522985424,0.580812677,0.025568953,0.842714964,0.01730266,0.939562323,0.999201915,0.02682499,0.592237244,0.143211295,0.008872612,0.174961021,0
0.228136523,0.30349238,0.370506148,0.003876563,0.816030811,0.092033901,0.912053693,0.004175988,0.50168186,0.555864875,0.04350274,0.841367498,0.017499282,0.941475391,0.999107051,0.026791157,0.567324466,0.087946307,0.003749505,0.183346677,0
0.232107403,0.303507365,0.388200849,0.055060688,0.804423922,0.264694412,0.744958733,0.004331948,0.492126944,0.542373789,0.012649985,0.842785336,0.12101275,0.932922503,0.999002712,0.02695292,0.558820323,0.255041267,0.000768973,0.172896212,0
0.218209322,0.303531294,0.379066079,0.009587904,0.801097828,0.158234837,0.848414306,0.002553379,0.47194462,0.523636169,0.023960068,0.840528809,0.010405796,0.937401607,0.999033794,0.026791328,0.540667248,0.151585694,0.000568107,0.175087438,0
0.197409473,0.303302405,0.379098512,0.009535013,0.773230752,0.140187968,0.848807328,0.001101702,0.439379905,0.487981155,0.024035011,0.8378922,0.012765249,0.936561878,0.998809632,0.026561505,0.501035761,0.151192672,0.006961338,0.181829674,0
0.233714664,0.30345685,0.382232158,0.01423139,0.81034799,0.186585711,0.819481815,0.00074237,0.493053186,0.54697789,0.019523131,0.841742635,0.017756402,0.943349996,0.999177535,0.026857821,0.560183166,0.180518185,0.002968358,0.190257469,0
0.220478397,0.303522109,0.377038492,0.011902352,0.803543754,0.111457715,0.832391087,0.007625202,0.483352021,0.532255474,0.021320274,0.840849312,0.054312809,0.93594111,0.998993006,0.0270698,0.54857174,0.167608913,0.000939405,0.178079306,0
0.226812896,0.30350519,0.372447622,0.006673415,0.813378076,0.120274966,0.875170058,0.010995188,0.498756886,0.546603137,0.029836715,0.841437594,0.095814995,0.937582383,0.999000401,0.026807639,0.559092891,0.124829942,0.000799408,0.182251064,0
0.193344048,0.303495764,0.386296281,0.02327032,0.772292258,0.213836714,0.786860961,0.005086795,0.433578706,0.485946785,0.015934597,0.836168566,0.108338249,0.923746953,0.998936272,0.026628051,0.497437854,0.213139039,0.002524018,0.160718048,0
0.281932495,0.303519692,0.369637181,0.00190682,0.903387966,0.05505655,0.949118723,0.027284909,0.711890021,0.745703731,0.075617444,0.846075124,0.04434563,0.966948112,0.999300708,0.026791157,0.763519407,0.050881277,0.006275552,0.19927521,0
0.219532949,0.303559331,0.369637181,0.006087964,0.803721643,0.110376383,0.881790973,0.00857843,0.477307074,0.525617003,0.031682691,0.840640574,0.051045873,0.937579125,0.998974056,0.026791904,0.5440471,0.118209027,0.001154474,0.188909022,0
0.225205635,0.303544345,0.369637181,0.002803235,0.819221566,0.074559371,0.93073737,0.010947152,0.529664115,0.57181862,0.055663797,0.841452545,0.027194216,0.93929923,0.999062912,0.026791157,0.57233973,0.06926263,0.001113895,0.179301336,0
0.186536825,0.303088985,0.378491242,0.009030723,0.731892051,0.041484993,0.852858482,0.020013425,0.392970312,0.437014829,0.024794769,0.834145648,0.014973456,0.911240867,0.998827658,0.026747155,0.430876581,0.147141518,0.000413906,0.156504151,1
0.225961993,0.303542653,0.371485831,0.004249537,0.808611393,0.065692112,0.906249055,0.009305828,0.492419441,0.540714171,0.040673836,0.840900941,0.035875796,0.95524518,0.999035065,0.026811296,0.552823812,0.093750945,0.00062086,0.217605663,1
